TimeSeries ID,request_count.cloud_run_revision.ALIGN_RATE.REDUCE_SUM.metric.type="run.googleapis.com/request_count" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization2" AND resource.labels."service_name"="ollama-gemma".60s.project_id:llm-workload-characterization2.response_code_class:2xx,request_count.cloud_run_revision.ALIGN_RATE.REDUCE_SUM.metric.type="run.googleapis.com/request_count" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization2" AND resource.labels."service_name"="ollama-gemma".60s.project_id:llm-workload-characterization2.response_code_class:5xx
response_code_class,2xx,5xx
project_id,llm-workload-characterization2,llm-workload-characterization2
Sun May 25 2025 21:49:00 GMT+0300 (GMT+03:00),0.6166666666666667,0
Sun May 25 2025 21:50:00 GMT+0300 (GMT+03:00),0.5833333333333334,0
Sun May 25 2025 21:51:00 GMT+0300 (GMT+03:00),0.5666666666666667,0
Sun May 25 2025 21:52:00 GMT+0300 (GMT+03:00),8.666666666666666,2.45
Sun May 25 2025 21:53:00 GMT+0300 (GMT+03:00),3.25,0.5
Sun May 25 2025 21:54:00 GMT+0300 (GMT+03:00),0.6666666666666666,0
Sun May 25 2025 21:55:00 GMT+0300 (GMT+03:00),0.6833333333333333,0
Sun May 25 2025 21:56:00 GMT+0300 (GMT+03:00),0.55,0
Sun May 25 2025 21:57:00 GMT+0300 (GMT+03:00),8.016666666666667,1.9333333333333333
Sun May 25 2025 21:58:00 GMT+0300 (GMT+03:00),4.05,0.6666666666666666
Sun May 25 2025 21:59:00 GMT+0300 (GMT+03:00),0.7666666666666667,0
Sun May 25 2025 22:00:00 GMT+0300 (GMT+03:00),0.65,0
Sun May 25 2025 22:01:00 GMT+0300 (GMT+03:00),0.6833333333333333,0
Sun May 25 2025 22:02:00 GMT+0300 (GMT+03:00),5.566666666666666,1.5666666666666667
Sun May 25 2025 22:03:00 GMT+0300 (GMT+03:00),6.5,0.8833333333333333
Sun May 25 2025 22:04:00 GMT+0300 (GMT+03:00),0.75,0
Sun May 25 2025 22:05:00 GMT+0300 (GMT+03:00),0.6833333333333333,0
Sun May 25 2025 22:06:00 GMT+0300 (GMT+03:00),0.6833333333333333,0
Sun May 25 2025 22:07:00 GMT+0300 (GMT+03:00),1.3833333333333333,0.3
Sun May 25 2025 22:08:00 GMT+0300 (GMT+03:00),11.1,1.5666666666666667
Sun May 25 2025 22:09:00 GMT+0300 (GMT+03:00),0.85,0
Sun May 25 2025 22:10:00 GMT+0300 (GMT+03:00),0.7,0
Sun May 25 2025 22:11:00 GMT+0300 (GMT+03:00),0.75,0
Sun May 25 2025 22:12:00 GMT+0300 (GMT+03:00),0.6333333333333333,0
Sun May 25 2025 22:13:00 GMT+0300 (GMT+03:00),11.733333333333333,1.7833333333333334
Sun May 25 2025 22:14:00 GMT+0300 (GMT+03:00),1,0.016666666666666666
Sun May 25 2025 22:15:00 GMT+0300 (GMT+03:00),0.7833333333333333,0
Sun May 25 2025 22:16:00 GMT+0300 (GMT+03:00),0.7833333333333333,0
Sun May 25 2025 22:17:00 GMT+0300 (GMT+03:00),0.25,0
Sun May 25 2025 22:18:00 GMT+0300 (GMT+03:00),0,0
Sun May 25 2025 22:19:00 GMT+0300 (GMT+03:00),0,0
Sun May 25 2025 22:20:00 GMT+0300 (GMT+03:00),0,0
Sun May 25 2025 22:21:00 GMT+0300 (GMT+03:00),0,0
