TimeSeries ID,container/billable_instance_time.cloud_run_revision.ALIGN_RATE.REDUCE_SUM.metric.type="run.googleapis.com/container/billable_instance_time" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization3" AND resource.labels."service_name"="ollama-llama".+60s.project_id:llm-workload-characterization3.service_name:ollama-llama
service_name,ollama-llama
project_id,llm-workload-characterization3
Sun May 25 2025 23:24:00 GMT+0300 (GMT+03:00),4.220845918285886
Sun May 25 2025 23:25:00 GMT+0300 (GMT+03:00),5.025922812655578
Sun May 25 2025 23:26:00 GMT+0300 (GMT+03:00),5.038058507411491
Sun May 25 2025 23:27:00 GMT+0300 (GMT+03:00),5.027973644389446
Sun May 25 2025 23:28:00 GMT+0300 (GMT+03:00),5.004772606631377
Sun May 25 2025 23:29:00 GMT+0300 (GMT+03:00),4.100063129850605
Sun May 25 2025 23:30:00 GMT+0300 (GMT+03:00),5.044055513479725
Sun May 25 2025 23:31:00 GMT+0300 (GMT+03:00),5.030292863759739
Sun May 25 2025 23:32:00 GMT+0300 (GMT+03:00),5.023642082915285
Sun May 25 2025 23:33:00 GMT+0300 (GMT+03:00),5.00281941453286
Sun May 25 2025 23:34:00 GMT+0300 (GMT+03:00),5.0364124596656135
Sun May 25 2025 23:35:00 GMT+0300 (GMT+03:00),5.0264586271878215
Sun May 25 2025 23:36:00 GMT+0300 (GMT+03:00),5.027566822529419
Sun May 25 2025 23:37:00 GMT+0300 (GMT+03:00),5.044170294939916
Sun May 25 2025 23:38:00 GMT+0300 (GMT+03:00),5.00931330904629
Sun May 25 2025 23:39:00 GMT+0300 (GMT+03:00),5.040675475257861
Sun May 25 2025 23:40:00 GMT+0300 (GMT+03:00),5.014538881111548
Sun May 25 2025 23:41:00 GMT+0300 (GMT+03:00),5.02183390052578
Sun May 25 2025 23:42:00 GMT+0300 (GMT+03:00),5.039578361762506
Sun May 25 2025 23:43:00 GMT+0300 (GMT+03:00),5.013195534984091
Sun May 25 2025 23:44:00 GMT+0300 (GMT+03:00),5.041889667649412
Sun May 25 2025 23:45:00 GMT+0300 (GMT+03:00),5.015158021822269
Sun May 25 2025 23:46:00 GMT+0300 (GMT+03:00),5.01531397366701
Sun May 25 2025 23:47:00 GMT+0300 (GMT+03:00),4.826091936186398
Sun May 25 2025 23:48:00 GMT+0300 (GMT+03:00),5.023077639062588
Sun May 25 2025 23:49:00 GMT+0300 (GMT+03:00),5.019830459772008
Sun May 25 2025 23:50:00 GMT+0300 (GMT+03:00),5.039577749250748
Sun May 25 2025 23:51:00 GMT+0300 (GMT+03:00),5.025927810415487
Sun May 25 2025 23:52:00 GMT+0300 (GMT+03:00),5.032601538725855
Sun May 25 2025 23:53:00 GMT+0300 (GMT+03:00),5.014809847154296
Sun May 25 2025 23:54:00 GMT+0300 (GMT+03:00),5.0258106652186445
Sun May 25 2025 23:55:00 GMT+0300 (GMT+03:00),4.434608562845582
Sun May 25 2025 23:56:00 GMT+0300 (GMT+03:00),5.02369824106651
Sun May 25 2025 23:57:00 GMT+0300 (GMT+03:00),5.03545362325076
Sun May 25 2025 23:58:00 GMT+0300 (GMT+03:00),5.027445151218247
Sun May 25 2025 23:59:00 GMT+0300 (GMT+03:00),5.015203889973418
Mon May 26 2025 00:00:00 GMT+0300 (GMT+03:00),5.0410359512907235
Mon May 26 2025 00:01:00 GMT+0300 (GMT+03:00),5.018046755565107
Mon May 26 2025 00:02:00 GMT+0300 (GMT+03:00),5.038203594521595
Mon May 26 2025 00:03:00 GMT+0300 (GMT+03:00),5.0143887961897535
Mon May 26 2025 00:04:00 GMT+0300 (GMT+03:00),5.033303714698195
Mon May 26 2025 00:05:00 GMT+0300 (GMT+03:00),5.0318418217106835
Mon May 26 2025 00:06:00 GMT+0300 (GMT+03:00),5.018604186915279
Mon May 26 2025 00:07:00 GMT+0300 (GMT+03:00),5.036791861004228
Mon May 26 2025 00:08:00 GMT+0300 (GMT+03:00),5.0206842561234835
Mon May 26 2025 00:09:00 GMT+0300 (GMT+03:00),4.221709394236616
Mon May 26 2025 00:10:00 GMT+0300 (GMT+03:00),5.043885110514323
Mon May 26 2025 00:11:00 GMT+0300 (GMT+03:00),5.013817208084098
Mon May 26 2025 00:12:00 GMT+0300 (GMT+03:00),5.017171298111801
Mon May 26 2025 00:13:00 GMT+0300 (GMT+03:00),5.037983782556754
Mon May 26 2025 00:14:00 GMT+0300 (GMT+03:00),5.024789996741917
Mon May 26 2025 00:15:00 GMT+0300 (GMT+03:00),5.015708138612293
Mon May 26 2025 00:16:00 GMT+0300 (GMT+03:00),5.05181322977575
Mon May 26 2025 00:18:00 GMT+0300 (GMT+03:00),5.046029961053501
Mon May 26 2025 00:19:00 GMT+0300 (GMT+03:00),5.0271817536427985
Mon May 26 2025 00:20:00 GMT+0300 (GMT+03:00),5.0150403733722975
Mon May 26 2025 00:21:00 GMT+0300 (GMT+03:00),5.020948270869727
Mon May 26 2025 00:22:00 GMT+0300 (GMT+03:00),5.018067066725052
Mon May 26 2025 00:23:00 GMT+0300 (GMT+03:00),5.053647056411925
Mon May 26 2025 00:24:00 GMT+0300 (GMT+03:00),5.030368252244746
Mon May 26 2025 00:25:00 GMT+0300 (GMT+03:00),5.021195757271077
Mon May 26 2025 00:26:00 GMT+0300 (GMT+03:00),5.039144250172163
Mon May 26 2025 00:27:00 GMT+0300 (GMT+03:00),5.041425792764252
Mon May 26 2025 00:28:00 GMT+0300 (GMT+03:00),5.006491707974177
Mon May 26 2025 00:29:00 GMT+0300 (GMT+03:00),4.015308542887094
Mon May 26 2025 00:30:00 GMT+0300 (GMT+03:00),4.812228576062443
Mon May 26 2025 00:31:00 GMT+0300 (GMT+03:00),5.033900721327033
Mon May 26 2025 00:32:00 GMT+0300 (GMT+03:00),5.037374178726713
Mon May 26 2025 00:33:00 GMT+0300 (GMT+03:00),5.011663089052369
Mon May 26 2025 00:34:00 GMT+0300 (GMT+03:00),5.030524885743762
